year,gear,rfmo,species,product,property,value
2014,PS,W,BFT,zs,sv,0
2014,PS,W,BFT,r,v,0
2014,PS,W,BFT,r,cv,0
2014,PS,W,BFT,r,sv,0
2014,PS,W,PBF,lc,v,0
2014,PS,W,PBF,lc,cv,0
2014,PS,W,PBF,lc,sv,0
2014,PS,W,PBF,cb,v,0
2014,PS,W,PBF,cb,cv,0
2014,PS,W,PBF,cb,sv,0
2014,PS,W,PBF,d,v,0
2014,PS,W,PBF,d,cv,0
2014,PS,W,PBF,d,sv,0
2014,PS,W,PBF,fs,v,6761
2014,PS,W,PBF,fs,cv,171247581.6
2014,PS,W,PBF,fs,sv,315508711.9
2014,PS,W,PBF,zs,v,0
2014,PS,W,PBF,zs,cv,0
2014,PS,W,PBF,zs,sv,0
2014,PS,W,PBF,r,v,0
2014,PS,W,PBF,r,cv,0
2014,PS,W,PBF,r,sv,0
2014,PS,W,SBF,lc,v,0
2014,PS,W,SBF,lc,cv,0
2014,PS,W,SBF,lc,sv,0
2014,PS,W,SBF,cb,v,0
2014,PS,W,SBF,cb,cv,0
2014,PS,W,SBF,cb,sv,0
2014,PS,W,SBF,d,v,0
2014,PS,W,SBF,d,cv,0
2014,PS,W,SBF,d,sv,0
2014,PS,W,SBF,fs,v,0
2014,PS,W,SBF,fs,cv,0
2014,PS,W,SBF,fs,sv,0
2014,PS,W,SBF,zs,v,0
2014,PS,W,SBF,zs,cv,0
2014,PS,W,SBF,zs,sv,0
2014,PS,W,SBF,r,v,0
2014,PS,W,SBF,r,cv,0
2014,PS,W,SBF,r,sv,0
2014,PS,W,SKJ,lc,v,1682513
2014,PS,W,SKJ,lc,cv,1921429846
2014,PS,W,SKJ,lc,sv,10571868040
2014,PS,W,SKJ,cb,v,0
2014,PS,W,SKJ,cb,cv,0
2014,PS,W,SKJ,cb,sv,128482896.9
2014,PS,W,SKJ,d,v,0
2014,PS,W,SKJ,d,cv,0
2014,PS,W,SKJ,d,sv,0
2014,PS,W,SKJ,fs,v,0
2014,PS,W,SKJ,fs,cv,0
2014,PS,W,SKJ,fs,sv,0
2014,PS,W,SKJ,zs,v,0
2014,PS,W,SKJ,zs,cv,0
2014,PS,W,SKJ,zs,sv,0
2014,PS,W,SKJ,r,v,0
2014,PS,W,SKJ,r,cv,0
2014,PS,W,SKJ,r,sv,0
2014,PS,W,YFT,lc,v,383984
2014,PS,W,YFT,lc,cv,491499520
2014,PS,W,YFT,lc,sv,3783084822
2014,PS,W,YFT,cb,v,0
2014,PS,W,YFT,cb,cv,0
2014,PS,W,YFT,cb,sv,29322434.18
2014,PS,W,YFT,d,v,0
2014,PS,W,YFT,d,cv,0
2014,PS,W,YFT,d,sv,0
2014,PS,W,YFT,fs,v,0
2014,PS,W,YFT,fs,cv,0
2014,PS,W,YFT,fs,sv,0
2014,PS,W,YFT,zs,v,0
2014,PS,W,YFT,zs,cv,0
2014,PS,W,YFT,zs,sv,0
2014,PS,W,YFT,r,v,0
2014,PS,W,YFT,r,cv,0
2014,PS,W,YFT,r,sv,0
2014,TR,W,ALB,lc,v,2834
2014,TR,W,ALB,lc,cv,7323056
2014,TR,W,ALB,lc,sv,25756610.51
2014,TR,W,ALB,cb,v,0
2014,TR,W,ALB,cb,cv,0
2014,TR,W,ALB,cb,sv,216414.6904
2014,TR,W,ALB,d,v,0
2014,TR,W,ALB,d,cv,0
2014,TR,W,ALB,d,sv,0
2014,TR,W,ALB,fs,v,0
2014,TR,W,ALB,fs,cv,0
2014,TR,W,ALB,fs,sv,0
2014,TR,W,ALB,zs,v,0
2014,TR,W,ALB,zs,cv,0
2014,TR,W,ALB,zs,sv,0
2014,TR,W,ALB,r,v,0
2014,TR,W,ALB,r,cv,0
2014,TR,W,ALB,r,sv,0
2014,TR,W,BET,lc,v,0
2014,TR,W,BET,lc,cv,0
2014,TR,W,BET,lc,sv,0
2014,TR,W,BET,cb,v,0
2014,TR,W,BET,cb,cv,0
2014,TR,W,BET,cb,sv,0
2014,TR,W,BET,d,v,0
2014,TR,W,BET,d,cv,0
2014,TR,W,BET,d,sv,0
2014,TR,W,BET,fs,v,3093
2014,TR,W,BET,fs,cv,22254135
2014,TR,W,BET,fs,sv,53934535.46
2014,TR,W,BET,zs,v,3093
2014,TR,W,BET,zs,cv,22037625
2014,TR,W,BET,zs,sv,46748156.72
2014,TR,W,BET,r,v,0
2014,TR,W,BET,r,cv,0
2014,TR,W,BET,r,sv,0
2014,TR,W,BFT,lc,v,0
2014,TR,W,BFT,lc,cv,0
2014,TR,W,BFT,lc,sv,0
2014,TR,W,BFT,cb,v,0
2014,TR,W,BFT,cb,cv,0
2014,TR,W,BFT,cb,sv,0
2014,TR,W,BFT,d,v,0
2014,TR,W,BFT,d,cv,0
2014,TR,W,BFT,d,sv,0
2014,TR,W,BFT,fs,v,0
2014,TR,W,BFT,fs,cv,0
2014,TR,W,BFT,fs,sv,0
2014,TR,W,BFT,zs,v,0
2014,TR,W,BFT,zs,cv,0
2014,TR,W,BFT,zs,sv,0
2014,TR,W,BFT,r,v,0
2014,TR,W,BFT,r,cv,0
2014,TR,W,BFT,r,sv,0
2014,TR,W,PBF,lc,v,0
2014,TR,W,PBF,lc,cv,0
2014,TR,W,PBF,lc,sv,0
2014,TR,W,PBF,cb,v,0
2014,TR,W,PBF,cb,cv,0
2014,TR,W,PBF,cb,sv,0
2014,TR,W,PBF,d,v,0
2014,TR,W,PBF,d,cv,0
2014,TR,W,PBF,d,sv,0
2014,TR,W,PBF,fs,v,0
2014,TR,W,PBF,fs,cv,0
2014,TR,W,PBF,fs,sv,0
2014,TR,W,PBF,zs,v,0
2014,TR,W,PBF,zs,cv,0
2014,TR,W,PBF,zs,sv,0
2014,TR,W,PBF,r,v,1023
2014,TR,W,PBF,r,cv,8206260.48
2014,TR,W,PBF,r,sv,55009727.33
2014,TR,W,SBF,lc,v,0
2014,TR,W,SBF,lc,cv,0
2014,TR,W,SBF,lc,sv,0
2014,TR,W,SBF,cb,v,0
2014,TR,W,SBF,cb,cv,0
2014,TR,W,SBF,cb,sv,0
2014,TR,W,SBF,d,v,0
2014,TR,W,SBF,d,cv,0
2014,TR,W,SBF,d,sv,0
2014,TR,W,SBF,fs,v,0
2014,TR,W,SBF,fs,cv,0
2014,TR,W,SBF,fs,sv,0
2014,TR,W,SBF,zs,v,0
2014,TR,W,SBF,zs,cv,0
2014,TR,W,SBF,zs,sv,0
2014,TR,W,SBF,r,v,0
2014,TR,W,SBF,r,cv,0
2014,TR,W,SBF,r,sv,0
2014,TR,W,SKJ,lc,v,38043.6
2014,TR,W,SKJ,lc,cv,43445791.2
2014,TR,W,SKJ,lc,sv,239042384.2
2014,TR,W,SKJ,cb,v,0
2014,TR,W,SKJ,cb,cv,0
2014,TR,W,SKJ,cb,sv,2905149.582
2014,TR,W,SKJ,d,v,16304.4
2014,TR,W,SKJ,d,cv,18619624.8
2014,TR,W,SKJ,d,sv,57065400
2014,TR,W,SKJ,fs,v,0
2014,TR,W,SKJ,fs,cv,0
2014,TR,W,SKJ,fs,sv,0
2014,TR,W,SKJ,zs,v,0
2014,TR,W,SKJ,zs,cv,0
2014,TR,W,SKJ,zs,sv,0
2014,TR,W,SKJ,r,v,0
2014,TR,W,SKJ,r,cv,0
2014,TR,W,SKJ,r,sv,0
2014,TR,W,YFT,lc,v,0
2014,TR,W,YFT,lc,cv,0
2014,TR,W,YFT,lc,sv,0
2014,TR,W,YFT,cb,v,0
2014,TR,W,YFT,cb,cv,0
2014,TR,W,YFT,cb,sv,0
2014,TR,W,YFT,d,v,0
2014,TR,W,YFT,d,cv,0
2014,TR,W,YFT,d,sv,0
2014,TR,W,YFT,fs,v,15358.5
2014,TR,W,YFT,fs,cv,85301109
2014,TR,W,YFT,fs,sv,226135098.3
2014,TR,W,YFT,zs,v,15358.5
2014,TR,W,YFT,zs,cv,72952875
2014,TR,W,YFT,zs,sv,218923230.9
2014,TR,W,YFT,r,v,0
2014,TR,W,YFT,r,cv,0
2014,TR,W,YFT,r,sv,0
2014,BB,IA,ALB,lc,v,0
2014,BB,IA,ALB,lc,cv,0
2014,BB,IA,ALB,lc,sv,0
2014,BB,IA,ALB,cb,v,0
2014,BB,IA,ALB,cb,cv,0
2014,BB,IA,ALB,cb,sv,0
2014,BB,IA,ALB,d,v,0
2014,BB,IA,ALB,d,cv,0
2014,BB,IA,ALB,d,sv,0
2014,BB,IA,ALB,fs,v,0
2014,BB,IA,ALB,fs,cv,0
2014,BB,IA,ALB,fs,sv,0
2014,BB,IA,ALB,zs,v,0
2014,BB,IA,ALB,zs,cv,0
2014,BB,IA,ALB,zs,sv,0
2014,BB,IA,ALB,r,v,0
2014,BB,IA,ALB,r,cv,0
2014,BB,IA,ALB,r,sv,0
2014,BB,IA,BET,lc,v,0
2014,BB,IA,BET,lc,cv,0
2014,BB,IA,BET,lc,sv,0
2014,BB,IA,BET,cb,v,0
2014,BB,IA,BET,cb,cv,0
2014,BB,IA,BET,cb,sv,0
2014,BB,IA,BET,d,v,0
2014,BB,IA,BET,d,cv,0
2014,BB,IA,BET,d,sv,0
2014,BB,IA,BET,fs,v,0
2014,BB,IA,BET,fs,cv,0
2014,BB,IA,BET,fs,sv,0
2014,BB,IA,BET,zs,v,0
2014,BB,IA,BET,zs,cv,0
2014,BB,IA,BET,zs,sv,0
2014,BB,IA,BET,r,v,0
2014,BB,IA,BET,r,cv,0
2014,BB,IA,BET,r,sv,0
2014,BB,IA,BFT,lc,v,0
2014,BB,IA,BFT,lc,cv,0
2014,BB,IA,BFT,lc,sv,0
2014,BB,IA,BFT,cb,v,0
2014,BB,IA,BFT,cb,cv,0
2014,BB,IA,BFT,cb,sv,0
2014,BB,IA,BFT,d,v,0
2014,BB,IA,BFT,d,cv,0
2014,BB,IA,BFT,d,sv,0
2014,BB,IA,BFT,fs,v,0
2014,BB,IA,BFT,fs,cv,0
2014,BB,IA,BFT,fs,sv,0
2014,BB,IA,BFT,zs,v,0
2014,BB,IA,BFT,zs,cv,0
2014,BB,IA,BFT,zs,sv,0
2014,BB,IA,BFT,r,v,0
2014,BB,IA,BFT,r,cv,0
2014,BB,IA,BFT,r,sv,0
2014,BB,IA,PBF,lc,v,0
2014,BB,IA,PBF,lc,cv,0
2014,BB,IA,PBF,lc,sv,0
2014,BB,IA,PBF,cb,v,0
2014,BB,IA,PBF,cb,cv,0
2014,BB,IA,PBF,cb,sv,0
2014,BB,IA,PBF,d,v,0
2014,BB,IA,PBF,d,cv,0
2014,BB,IA,PBF,d,sv,0
2014,BB,IA,PBF,fs,v,0
2014,BB,IA,PBF,fs,cv,0
2014,BB,IA,PBF,fs,sv,0
2014,BB,IA,PBF,zs,v,0
2014,BB,IA,PBF,zs,cv,0
2014,BB,IA,PBF,zs,sv,0
2014,BB,IA,PBF,r,v,0
2014,BB,IA,PBF,r,cv,0
2014,BB,IA,PBF,r,sv,0
2014,BB,IA,SBF,lc,v,0
2014,BB,IA,SBF,lc,cv,0
2014,BB,IA,SBF,lc,sv,0
2014,BB,IA,SBF,cb,v,0
2014,BB,IA,SBF,cb,cv,0
2014,BB,IA,SBF,cb,sv,0
2014,BB,IA,SBF,d,v,0
2014,BB,IA,SBF,d,cv,0
2014,BB,IA,SBF,d,sv,0
2014,BB,IA,SBF,fs,v,0
2014,BB,IA,SBF,fs,cv,0
2014,BB,IA,SBF,fs,sv,0
2014,BB,IA,SBF,zs,v,0
2014,BB,IA,SBF,zs,cv,0
2014,BB,IA,SBF,zs,sv,0
2014,BB,IA,SBF,r,v,0
2014,BB,IA,SBF,r,cv,0
2014,BB,IA,SBF,r,sv,0
2014,BB,IA,SKJ,lc,v,0
2014,BB,IA,SKJ,lc,cv,0
2014,BB,IA,SKJ,lc,sv,0
2014,BB,IA,SKJ,cb,v,0
2014,BB,IA,SKJ,cb,cv,0
2014,BB,IA,SKJ,cb,sv,0
2014,BB,IA,SKJ,d,v,0
2014,BB,IA,SKJ,d,cv,0
2014,BB,IA,SKJ,d,sv,0
2014,BB,IA,SKJ,fs,v,0
2014,BB,IA,SKJ,fs,cv,0
2014,BB,IA,SKJ,fs,sv,0
2014,BB,IA,SKJ,zs,v,0
2014,BB,IA,SKJ,zs,cv,0
2014,BB,IA,SKJ,zs,sv,0
2014,BB,IA,SKJ,r,v,0
2014,BB,IA,SKJ,r,cv,0
2014,BB,IA,SKJ,r,sv,0
2014,BB,IA,YFT,lc,v,0
2014,BB,IA,YFT,lc,cv,0
2014,BB,IA,YFT,lc,sv,0
2014,BB,IA,YFT,cb,v,0
2014,BB,IA,YFT,cb,cv,0
2014,BB,IA,YFT,cb,sv,0
2014,BB,IA,YFT,d,v,0
2014,BB,IA,YFT,d,cv,0
2014,BB,IA,YFT,d,sv,0
2014,BB,IA,YFT,fs,v,0
2014,BB,IA,YFT,fs,cv,0
2014,BB,IA,YFT,fs,sv,0
2014,BB,IA,YFT,zs,v,0
2014,BB,IA,YFT,zs,cv,0
2014,BB,IA,YFT,zs,sv,0
2014,BB,IA,YFT,r,v,0
2014,BB,IA,YFT,r,cv,0
2014,BB,IA,YFT,r,sv,0
2014,GN,IA,ALB,lc,v,0
2014,GN,IA,ALB,lc,cv,0
2014,GN,IA,ALB,lc,sv,0
2014,GN,IA,ALB,cb,v,0
2014,GN,IA,ALB,cb,cv,0
2014,GN,IA,ALB,cb,sv,0
2014,GN,IA,ALB,d,v,0
2014,GN,IA,ALB,d,cv,0
2014,GN,IA,ALB,d,sv,0
2014,GN,IA,ALB,fs,v,0
2014,GN,IA,ALB,fs,cv,0
2014,GN,IA,ALB,fs,sv,0
2014,GN,IA,ALB,zs,v,0
2014,GN,IA,ALB,zs,cv,0
2014,GN,IA,ALB,zs,sv,0
2014,GN,IA,ALB,r,v,0
2014,GN,IA,ALB,r,cv,0
2014,GN,IA,ALB,r,sv,0
2014,GN,IA,BET,lc,v,0
2014,GN,IA,BET,lc,cv,0
2014,GN,IA,BET,lc,sv,0
2014,GN,IA,BET,cb,v,0
2014,GN,IA,BET,cb,cv,0
2014,GN,IA,BET,cb,sv,0
2014,GN,IA,BET,d,v,0
2014,GN,IA,BET,d,cv,0
2014,GN,IA,BET,d,sv,0
2014,GN,IA,BET,fs,v,0
2014,GN,IA,BET,fs,cv,0
2014,GN,IA,BET,fs,sv,0
2014,GN,IA,BET,zs,v,0
2014,GN,IA,BET,zs,cv,0
2014,GN,IA,BET,zs,sv,0
2014,GN,IA,BET,r,v,0
2014,GN,IA,BET,r,cv,0
2014,GN,IA,BET,r,sv,0
2014,GN,IA,BFT,lc,v,0
2014,GN,IA,BFT,lc,cv,0
2014,GN,IA,BFT,lc,sv,0
2014,GN,IA,BFT,cb,v,0
2014,GN,IA,BFT,cb,cv,0
2014,GN,IA,BFT,cb,sv,0
2014,GN,IA,BFT,d,v,0
2014,GN,IA,BFT,d,cv,0
2014,GN,IA,BFT,d,sv,0
2014,GN,IA,BFT,fs,v,0
2014,GN,IA,BFT,fs,cv,0
2014,GN,IA,BFT,fs,sv,0
2014,GN,IA,BFT,zs,v,0
2014,GN,IA,BFT,zs,cv,0
2014,GN,IA,BFT,zs,sv,0
2014,GN,IA,BFT,r,v,0
2014,GN,IA,BFT,r,cv,0
2014,GN,IA,BFT,r,sv,0
2014,GN,IA,PBF,lc,v,0
2014,GN,IA,PBF,lc,cv,0
2014,GN,IA,PBF,lc,sv,0
2014,GN,IA,PBF,cb,v,0
2014,GN,IA,PBF,cb,cv,0
2014,GN,IA,PBF,cb,sv,0
2014,GN,IA,PBF,d,v,0
2014,GN,IA,PBF,d,cv,0
2014,GN,IA,PBF,d,sv,0
2014,GN,IA,PBF,fs,v,0
2014,GN,IA,PBF,fs,cv,0
2014,GN,IA,PBF,fs,sv,0
2014,GN,IA,PBF,zs,v,4
2014,GN,IA,PBF,zs,cv,0
2014,GN,IA,PBF,zs,sv,0
2014,GN,IA,PBF,r,v,0
2014,GN,IA,PBF,r,cv,0
2014,GN,IA,PBF,r,sv,0
2014,GN,IA,SBF,lc,v,0
2014,GN,IA,SBF,lc,cv,0
2014,GN,IA,SBF,lc,sv,0
2014,GN,IA,SBF,cb,v,0
2014,GN,IA,SBF,cb,cv,0
2014,GN,IA,SBF,cb,sv,0
2014,GN,IA,SBF,d,v,0
2014,GN,IA,SBF,d,cv,0
2014,GN,IA,SBF,d,sv,0
2014,GN,IA,SBF,fs,v,0
2014,GN,IA,SBF,fs,cv,0
2014,GN,IA,SBF,fs,sv,0
2014,GN,IA,SBF,zs,v,0
2014,GN,IA,SBF,zs,cv,0
2014,GN,IA,SBF,zs,sv,0
2014,GN,IA,SBF,r,v,0
2014,GN,IA,SBF,r,cv,0
2014,GN,IA,SBF,r,sv,0
2014,GN,IA,SKJ,lc,v,0
2014,GN,IA,SKJ,lc,cv,0
2014,GN,IA,SKJ,lc,sv,0
2014,GN,IA,SKJ,cb,v,0
2014,GN,IA,SKJ,cb,cv,0
2014,GN,IA,SKJ,cb,sv,0
2014,GN,IA,SKJ,d,v,0
2014,GN,IA,SKJ,d,cv,0
2014,GN,IA,SKJ,d,sv,0
2014,GN,IA,SKJ,fs,v,0
2014,GN,IA,SKJ,fs,cv,0
2014,GN,IA,SKJ,fs,sv,0
2014,GN,IA,SKJ,zs,v,0
2014,GN,IA,SKJ,zs,cv,0
2014,GN,IA,SKJ,zs,sv,0
2014,GN,IA,SKJ,r,v,0
2014,GN,IA,SKJ,r,cv,0
2014,GN,IA,SKJ,r,sv,0
2014,GN,IA,YFT,lc,v,0
2014,GN,IA,YFT,lc,cv,0
2014,GN,IA,YFT,lc,sv,0
2014,GN,IA,YFT,cb,v,0
2014,GN,IA,YFT,cb,cv,0
2014,GN,IA,YFT,cb,sv,0
2014,GN,IA,YFT,d,v,0
2014,GN,IA,YFT,d,cv,0
2014,GN,IA,YFT,d,sv,0
2014,GN,IA,YFT,fs,v,0
2014,GN,IA,YFT,fs,cv,0
2014,GN,IA,YFT,fs,sv,0
2014,GN,IA,YFT,zs,v,0
2014,GN,IA,YFT,zs,cv,0
2014,GN,IA,YFT,zs,sv,0
2014,GN,IA,YFT,r,v,0
2014,GN,IA,YFT,r,cv,0
2014,GN,IA,YFT,r,sv,0
2014,HL,IA,ALB,lc,v,0
2014,HL,IA,ALB,lc,cv,0
2014,HL,IA,ALB,lc,sv,0
2014,HL,IA,ALB,cb,v,0
2014,HL,IA,ALB,cb,cv,0
2014,HL,IA,ALB,cb,sv,0
2014,HL,IA,ALB,d,v,0
2014,HL,IA,ALB,d,cv,0
2014,HL,IA,ALB,d,sv,0
2014,HL,IA,ALB,fs,v,0
2014,HL,IA,ALB,fs,cv,0
2014,HL,IA,ALB,fs,sv,0
2014,HL,IA,ALB,zs,v,0
2014,HL,IA,ALB,zs,cv,0
2014,HL,IA,ALB,zs,sv,0
2014,HL,IA,ALB,r,v,0
2014,HL,IA,ALB,r,cv,0
2014,HL,IA,ALB,r,sv,0
2014,HL,IA,BET,lc,v,0
2014,HL,IA,BET,lc,cv,0
2014,HL,IA,BET,lc,sv,0
2014,HL,IA,BET,cb,v,0
2014,HL,IA,BET,cb,cv,0
2014,HL,IA,BET,cb,sv,0
2014,HL,IA,BET,d,v,0
2014,HL,IA,BET,d,cv,0
2014,HL,IA,BET,d,sv,0
2014,HL,IA,BET,fs,v,0
2014,HL,IA,BET,fs,cv,0
2014,HL,IA,BET,fs,sv,0
2014,HL,IA,BET,zs,v,0
2014,HL,IA,BET,zs,cv,0
2014,HL,IA,BET,zs,sv,0
2014,HL,IA,BET,r,v,0
2014,HL,IA,BET,r,cv,0
2014,HL,IA,BET,r,sv,0
2014,HL,IA,BFT,lc,v,0
2014,HL,IA,BFT,lc,cv,0
2014,HL,IA,BFT,lc,sv,0
2014,HL,IA,BFT,cb,v,0
2014,HL,IA,BFT,cb,cv,0
2014,HL,IA,BFT,cb,sv,0
2014,HL,IA,BFT,d,v,0
2014,HL,IA,BFT,d,cv,0
2014,HL,IA,BFT,d,sv,0
2014,HL,IA,BFT,fs,v,0
2014,HL,IA,BFT,fs,cv,0
2014,HL,IA,BFT,fs,sv,0
2014,HL,IA,BFT,zs,v,0
2014,HL,IA,BFT,zs,cv,0
2014,HL,IA,BFT,zs,sv,0
2014,HL,IA,BFT,r,v,0
2014,HL,IA,BFT,r,cv,0
2014,HL,IA,BFT,r,sv,0
2014,HL,IA,PBF,lc,v,0
2014,HL,IA,PBF,lc,cv,0
2014,HL,IA,PBF,lc,sv,0
2014,HL,IA,PBF,cb,v,0
2014,HL,IA,PBF,cb,cv,0
2014,HL,IA,PBF,cb,sv,0
2014,HL,IA,PBF,d,v,0
2014,HL,IA,PBF,d,cv,0
2014,HL,IA,PBF,d,sv,0
2014,HL,IA,PBF,fs,v,0
2014,HL,IA,PBF,fs,cv,0
2014,HL,IA,PBF,fs,sv,0
2014,HL,IA,PBF,zs,v,0
2014,HL,IA,PBF,zs,cv,0
2014,HL,IA,PBF,zs,sv,0
2014,HL,IA,PBF,r,v,0
2014,HL,IA,PBF,r,cv,0
2014,HL,IA,PBF,r,sv,0
2014,HL,IA,SBF,lc,v,0
2014,HL,IA,SBF,lc,cv,0
2014,HL,IA,SBF,lc,sv,0
2014,HL,IA,SBF,cb,v,0
2014,HL,IA,SBF,cb,cv,0
2014,HL,IA,SBF,cb,sv,0
2014,HL,IA,SBF,d,v,0
2014,HL,IA,SBF,d,cv,0
2014,HL,IA,SBF,d,sv,0
2014,HL,IA,SBF,fs,v,0
2014,HL,IA,SBF,fs,cv,0
2014,HL,IA,SBF,fs,sv,0
2014,HL,IA,SBF,zs,v,0
2014,HL,IA,SBF,zs,cv,0
2014,HL,IA,SBF,zs,sv,0
2014,HL,IA,SBF,r,v,0
2014,HL,IA,SBF,r,cv,0
2014,HL,IA,SBF,r,sv,0
2014,HL,IA,SKJ,lc,v,0
2014,HL,IA,SKJ,lc,cv,0
2014,HL,IA,SKJ,lc,sv,0
2014,HL,IA,SKJ,cb,v,0
2014,HL,IA,SKJ,cb,cv,0
2014,HL,IA,SKJ,cb,sv,0
2014,HL,IA,SKJ,d,v,0
2014,HL,IA,SKJ,d,cv,0
2014,HL,IA,SKJ,d,sv,0
2014,HL,IA,SKJ,fs,v,0
2014,HL,IA,SKJ,fs,cv,0
2014,HL,IA,SKJ,fs,sv,0
2014,HL,IA,SKJ,zs,v,0
2014,HL,IA,SKJ,zs,cv,0
2014,HL,IA,SKJ,zs,sv,0
2014,HL,IA,SKJ,r,v,0
2014,HL,IA,SKJ,r,cv,0
2014,HL,IA,SKJ,r,sv,0
2014,HL,IA,YFT,lc,v,0
2014,HL,IA,YFT,lc,cv,0
2014,HL,IA,YFT,lc,sv,0
2014,HL,IA,YFT,cb,v,0
2014,HL,IA,YFT,cb,cv,0
2014,HL,IA,YFT,cb,sv,0
2014,HL,IA,YFT,d,v,0
2014,HL,IA,YFT,d,cv,0
2014,HL,IA,YFT,d,sv,0
2014,HL,IA,YFT,fs,v,0
2014,HL,IA,YFT,fs,cv,0
2014,HL,IA,YFT,fs,sv,0
2014,HL,IA,YFT,zs,v,0
2014,HL,IA,YFT,zs,cv,0
2014,HL,IA,YFT,zs,sv,0
2014,HL,IA,YFT,r,v,0
2014,HL,IA,YFT,r,cv,0
2014,HL,IA,YFT,r,sv,0
2014,LL,IA,ALB,lc,v,28875
2014,LL,IA,ALB,lc,cv,74613000
2014,LL,IA,ALB,lc,sv,262428415.2
2014,LL,IA,ALB,cb,v,0
2014,LL,IA,ALB,cb,cv,0
2014,LL,IA,ALB,cb,sv,2205001.477
2014,LL,IA,ALB,d,v,0
2014,LL,IA,ALB,d,cv,0
2014,LL,IA,ALB,d,sv,0
2014,LL,IA,ALB,fs,v,0
2014,LL,IA,ALB,fs,cv,0
2014,LL,IA,ALB,fs,sv,0
2014,LL,IA,ALB,zs,v,0
2014,LL,IA,ALB,zs,cv,0
2014,LL,IA,ALB,zs,sv,0
2014,LL,IA,ALB,r,v,0
2014,LL,IA,ALB,r,cv,0
2014,LL,IA,ALB,r,sv,0
2014,LL,IA,BET,lc,v,7017.4
2014,LL,IA,BET,lc,cv,9529629.2
2014,LL,IA,BET,lc,sv,56354072.1
2014,LL,IA,BET,cb,v,0
2014,LL,IA,BET,cb,cv,0
2014,LL,IA,BET,cb,sv,535874.5407
2014,LL,IA,BET,d,v,0
2014,LL,IA,BET,d,cv,0
2014,LL,IA,BET,d,sv,0
2014,LL,IA,BET,fs,v,10526.1
2014,LL,IA,BET,fs,cv,75735289.5
2014,LL,IA,BET,fs,sv,183550052.9
2014,LL,IA,BET,zs,v,17543.5
2014,LL,IA,BET,zs,cv,124997437.5
2014,LL,IA,BET,zs,sv,265155605.4
2014,LL,IA,BET,r,v,0
2014,LL,IA,BET,r,cv,0
2014,LL,IA,BET,r,sv,0
2014,LL,IA,BFT,lc,v,0
2014,LL,IA,BFT,lc,cv,0
2014,LL,IA,BFT,lc,sv,0
2014,LL,IA,BFT,cb,v,0
2014,LL,IA,BFT,cb,cv,0
2014,LL,IA,BFT,cb,sv,0
2014,LL,IA,BFT,d,v,0
2014,LL,IA,BFT,d,cv,0
2014,LL,IA,BFT,d,sv,0
2014,LL,IA,BFT,fs,v,0
2014,LL,IA,BFT,fs,cv,0
2014,LL,IA,BFT,fs,sv,0
2014,LL,IA,BFT,zs,v,0
2014,LL,IA,BFT,zs,cv,0
2014,LL,IA,BFT,zs,sv,0
2014,LL,IA,BFT,r,v,0
2014,LL,IA,BFT,r,cv,0
2014,LL,IA,BFT,r,sv,0
2014,LL,IA,PBF,lc,v,0
2014,LL,IA,PBF,lc,cv,0
2014,LL,IA,PBF,lc,sv,0
2014,LL,IA,PBF,cb,v,0
2014,LL,IA,PBF,cb,cv,0
2014,LL,IA,PBF,cb,sv,0
2014,LL,IA,PBF,d,v,0
2014,LL,IA,PBF,d,cv,0
2014,LL,IA,PBF,d,sv,0
2014,LL,IA,PBF,fs,v,0
2014,LL,IA,PBF,fs,cv,0
2014,LL,IA,PBF,fs,sv,0
2014,LL,IA,PBF,zs,v,0
2014,LL,IA,PBF,zs,cv,0
2014,LL,IA,PBF,zs,sv,0
2014,LL,IA,PBF,r,v,0
2014,LL,IA,PBF,r,cv,0
2014,LL,IA,PBF,r,sv,0
2014,LL,IA,SBF,lc,v,0
2014,LL,IA,SBF,lc,cv,0
2014,LL,IA,SBF,lc,sv,0
2014,LL,IA,SBF,cb,v,0
2014,LL,IA,SBF,cb,cv,0
2014,LL,IA,SBF,cb,sv,0
2014,LL,IA,SBF,d,v,0
2014,LL,IA,SBF,d,cv,0
2014,LL,IA,SBF,d,sv,0
2014,LL,IA,SBF,fs,v,0
2014,LL,IA,SBF,fs,cv,0
2014,LL,IA,SBF,fs,sv,0
2014,LL,IA,SBF,zs,v,0
2014,LL,IA,SBF,zs,cv,0
2014,LL,IA,SBF,zs,sv,0
2014,LL,IA,SBF,r,v,0
2014,LL,IA,SBF,r,cv,0
2014,LL,IA,SBF,r,sv,0
2014,LL,IA,SKJ,lc,v,0
2014,LL,IA,SKJ,lc,cv,0
2014,LL,IA,SKJ,lc,sv,0
2014,LL,IA,SKJ,cb,v,0
2014,LL,IA,SKJ,cb,cv,0
2014,LL,IA,SKJ,cb,sv,0
2014,LL,IA,SKJ,d,v,0
2014,LL,IA,SKJ,d,cv,0
2014,LL,IA,SKJ,d,sv,0
2014,LL,IA,SKJ,fs,v,0
2014,LL,IA,SKJ,fs,cv,0
2014,LL,IA,SKJ,fs,sv,0
2014,LL,IA,SKJ,zs,v,0
2014,LL,IA,SKJ,zs,cv,0
2014,LL,IA,SKJ,zs,sv,0
2014,LL,IA,SKJ,r,v,0
2014,LL,IA,SKJ,r,cv,0
2014,LL,IA,SKJ,r,sv,0
2014,LL,IA,YFT,lc,v,1537.2
